id,code,name,reconcile,user_type_id/id,chart_template_id/id
31001009,31001009,Costos Operacionales - Costos de Explotacion / Publicidad Remates Autos,False,account.data_account_type_direct_costs,cl_chart_template_roesa
31001010,31001010,Costos Operacionales - Costos de Explotacion / Fletes Autos entre Bodegas,False,account.data_account_type_direct_costs,cl_chart_template_roesa
31001011,31001011,Costos Operacionales - Costos de Explotacion / Fletes Camiones dentro de Santiago,False,account.data_account_type_direct_costs,cl_chart_template_roesa
31001012,31001012,Costos Operacionales - Costos de Explotacion / Grua Horquilla Regiones,False,account.data_account_type_direct_costs,cl_chart_template_roesa
31001013,31001013,Costos Operacionales - Costos de Explotacion / Fletes Ramos Varios entre Bodegas,False,account.data_account_type_direct_costs,cl_chart_template_roesa
31001014,31001014,Costos Operacionales - Costos de Explotacion / Transacción Compra Rtes Industriales,False,account.data_account_type_direct_costs,cl_chart_template_roesa
31001015,31001015,Costos Operacionales - Costos de Explotacion / Publicidad Remates Ramos Varios,False,account.data_account_type_direct_costs,cl_chart_template_roesa
31001016,31001016,Costos Operacionales - Costos de Explotacion / Publicidad Remates Industriales,False,account.data_account_type_direct_costs,cl_chart_template_roesa
31001017,31001017,Costos Operacionales - Costos de Explotacion / Pérdidas Transaccionales del Ejercicio,False,account.data_account_type_direct_costs,cl_chart_template_roesa
31002001,31002001,Costos Operacionales - Costos de Gestion / Certificado de Anotaciones,False,account.data_account_type_direct_costs,cl_chart_template_roesa
31002002,31002002,Costos Operacionales - Costos de Gestion / Aparcadero de Vehículos,False,account.data_account_type_direct_costs,cl_chart_template_roesa
31002003,31002003,Costos Operacionales - Costos de Gestion / Informes Comerciales,False,account.data_account_type_direct_costs,cl_chart_template_roesa
31002004,31002004,Costos Operacionales - Costos de Gestion / Gastos Notariales,False,account.data_account_type_direct_costs,cl_chart_template_roesa
31002005,31002005,Costos Operacionales - Costos de Gestion / Comisiones Pagadas,False,account.data_account_type_direct_costs,cl_chart_template_roesa
31002006,31002006,Costos Operacionales - Costos de Gestion / Costo de Venta Activo Fijo,False,account.data_account_type_direct_costs,cl_chart_template_roesa
31002007,31002007,Costos Operacionales - Costos de Gestion / Bonificación Dif. TC,False,account.data_account_type_direct_costs,cl_chart_template_roesa
31002008,31002008,Costos Operacionales - Costos de Gestion / Constancias Anulaciones Placas,False,account.data_account_type_direct_costs,cl_chart_template_roesa
31003001,31003001,Costos Operacionales - Costos de Remuneraciones / Remuneraciones,False,account.data_account_type_direct_costs,cl_chart_template_roesa
31003002,31003002,Costos Operacionales - Costos de Remuneraciones / Horas Extras,False,account.data_account_type_direct_costs,cl_chart_template_roesa
31003003,31003003,Costos Operacionales - Costos de Remuneraciones / Gratificación,False,account.data_account_type_direct_costs,cl_chart_template_roesa
31003004,31003004,Costos Operacionales - Costos de Remuneraciones / Bonificaciones,False,account.data_account_type_direct_costs,cl_chart_template_roesa
31003005,31003005,Costos Operacionales - Costos de Remuneraciones / NO SE OCUPA,False,account.data_account_type_direct_costs,cl_chart_template_roesa
31003006,31003006,Costos Operacionales - Costos de Remuneraciones / NOSE OCUPA,False,account.data_account_type_direct_costs,cl_chart_template_roesa
31003007,31003007,Costos Operacionales - Costos de Remuneraciones / Honorarios  Bodega Remates Autos,False,account.data_account_type_direct_costs,cl_chart_template_roesa
31003008,31003008,Costos Operacionales - Costos de Remuneraciones / Aportes Patronales,False,account.data_account_type_direct_costs,cl_chart_template_roesa
31003009,31003009,Costos Operacionales - Costos de Remuneraciones / Honorarios Bodega Ramos Varios,False,account.data_account_type_direct_costs,cl_chart_template_roesa
31003010,31003010,Costos Operacionales - Costos de Remuneraciones / Honorarios Otras Bodegas,False,account.data_account_type_direct_costs,cl_chart_template_roesa
31003011,31003011,Costos Operacionales - Costos de Remuneraciones / Honorarios Ramos Industriales,False,account.data_account_type_direct_costs,cl_chart_template_roesa
31003012,31003012,Costos Operacionales - Costos de Remuneraciones / Leyes Sociales Ejercicios Anteriores,False,account.data_account_type_direct_costs,cl_chart_template_roesa
32001001,32001001,Costos No Operacionales - Costos de Gestion por Recuperar / Fletes Autos dentro de Santiago por Recuperar,False,account.data_account_type_expenses,cl_chart_template_roesa
32001002,32001002,Costos No Operacionales - Costos de Gestion por Recuperar / Fletes Ramos Varios en Santiago por Recuperar,False,account.data_account_type_expenses,cl_chart_template_roesa
32001003,32001003,Costos No Operacionales - Costos de Gestion por Recuperar / Grua Horquilla Autos por Recuperar,False,account.data_account_type_expenses,cl_chart_template_roesa
32001004,32001004,Costos No Operacionales - Costos de Gestion por Recuperar / Grua Horquilla Ramos Varios por Recuperar,False,account.data_account_type_expenses,cl_chart_template_roesa
32001005,32001005,Costos No Operacionales - Costos de Gestion por Recuperar / Publicidad Remates Autos por Recuperar,False,account.data_account_type_expenses,cl_chart_template_roesa
32001006,32001006,Costos No Operacionales - Costos de Gestion por Recuperar / Publicidad Remates Ramos Varios por Recuperar,False,account.data_account_type_expenses,cl_chart_template_roesa
32001007,32001007,Costos No Operacionales - Costos de Gestion por Recuperar / Aparcadero Vehículos por Recuperar,False,account.data_account_type_expenses,cl_chart_template_roesa
32001008,32001008,Costos No Operacionales - Costos de Gestion por Recuperar / Costos por Reposición en Gestión,False,account.data_account_type_expenses,cl_chart_template_roesa
32001009,32001009,Costos No Operacionales - Costos de Gestion por Recuperar / Grua Horquilla Aparcaderos por Recuperar,False,account.data_account_type_expenses,cl_chart_template_roesa
32001012,32001012,Costos No Operacionales - Costos de Gestion por Recuperar / Otros Gastos Varios Por Recuperar,False,account.data_account_type_expenses,cl_chart_template_roesa
32001013,32001013,Costos No Operacionales - Costos de Gestion por Recuperar / Reciliaciones por Recuperar,False,account.data_account_type_expenses,cl_chart_template_roesa
32001014,32001014,Costos No Operacionales - Costos de Gestion por Recuperar / Fletes Autos entre Bodegas por Recuperar,False,account.data_account_type_expenses,cl_chart_template_roesa
32001015,32001015,Costos No Operacionales - Costos de Gestion por Recuperar / Fletes Autos desde Regiones por Recuperar,False,account.data_account_type_expenses,cl_chart_template_roesa
32001016,32001016,Costos No Operacionales - Costos de Gestion por Recuperar / Fletes Ramos Varios desde Regiones por Recuperar,False,account.data_account_type_expenses,cl_chart_template_roesa
32001017,32001017,Costos No Operacionales - Costos de Gestion por Recuperar / Fletes Ramos Varios entre Bodegas por Recuperar,False,account.data_account_type_expenses,cl_chart_template_roesa
32001018,32001018,Costos No Operacionales - Costos de Gestion por Recuperar / Publicidad Remates Industriales por Recuperar,False,account.data_account_type_expenses,cl_chart_template_roesa
32001019,32001019,Costos No Operacionales - Costos de Gestion por Recuperar / Gastos Varios Ramos Industriales por Recuperar,False,account.data_account_type_expenses,cl_chart_template_roesa
32001020,32001020,Costos No Operacionales - Costos de Gestion por Recuperar / Prose - Chile SPA Gastos por Recuperar,False,account.data_account_type_expenses,cl_chart_template_roesa
32002001,32002001,Costos No Operacionales - Gastos Administracion y Finanzas / Publicidad y Avisos Escritos,False,account.data_account_type_expenses,cl_chart_template_roesa
32002002,32002002,Costos No Operacionales - Gastos Administracion y Finanzas / Honorarios Profesionales y Gestión Administración,False,account.data_account_type_expenses,cl_chart_template_roesa
32002003,32002003,Costos No Operacionales - Gastos Administracion y Finanzas / Honorarios Asesorías Externas,False,account.data_account_type_expenses,cl_chart_template_roesa
32002004,32002004,Costos No Operacionales - Gastos Administracion y Finanzas / Remuneraciones,False,account.data_account_type_expenses,cl_chart_template_roesa
32002005,32002005,Costos No Operacionales - Gastos Administracion y Finanzas / Viáticos,False,account.data_account_type_expenses,cl_chart_template_roesa
32002006,32002006,Costos No Operacionales - Gastos Administracion y Finanzas / Indemnizaciones,False,account.data_account_type_expenses,cl_chart_template_roesa
32002007,32002007,Costos No Operacionales - Gastos Administracion y Finanzas / Movilización por Gestión,False,account.data_account_type_expenses,cl_chart_template_roesa
32002008,32002008,Costos No Operacionales - Gastos Administracion y Finanzas / No ocupar,False,account.data_account_type_expenses,cl_chart_template_roesa
32002009,32002009,Costos No Operacionales - Gastos Administracion y Finanzas / Uniforme Personal,False,account.data_account_type_expenses,cl_chart_template_roesa
32002010,32002010,Costos No Operacionales - Gastos Administracion y Finanzas / Gastos de Representación,False,account.data_account_type_expenses,cl_chart_template_roesa
32002011,32002011,Costos No Operacionales - Gastos Administracion y Finanzas / Colacion-Consumos,False,account.data_account_type_expenses,cl_chart_template_roesa
32002012,32002012,Costos No Operacionales - Gastos Administracion y Finanzas / Peajes,False,account.data_account_type_expenses,cl_chart_template_roesa
32002013,32002013,Costos No Operacionales - Gastos Administracion y Finanzas / Materiales y Utiles de Oficina,False,account.data_account_type_expenses,cl_chart_template_roesa
32002014,32002014,Costos No Operacionales - Gastos Administracion y Finanzas / Materiales y Artículos de Computación,False,account.data_account_type_expenses,cl_chart_template_roesa
32002015,32002015,Costos No Operacionales - Gastos Administracion y Finanzas / Combustible,False,account.data_account_type_expenses,cl_chart_template_roesa
32002016,32002016,Costos No Operacionales - Gastos Administracion y Finanzas / Patente Comercial,False,account.data_account_type_expenses,cl_chart_template_roesa
32002017,32002017,Costos No Operacionales - Gastos Administracion y Finanzas / Patente Vehículos,False,account.data_account_type_expenses,cl_chart_template_roesa
32002018,32002018,Costos No Operacionales - Gastos Administracion y Finanzas / Seguros,False,account.data_account_type_expenses,cl_chart_template_roesa
32002019,32002019,Costos No Operacionales - Gastos Administracion y Finanzas / Arriendos Bodegas,False,account.data_account_type_expenses,cl_chart_template_roesa
32002020,32002020,Costos No Operacionales - Gastos Administracion y Finanzas / Vacaciones Proporcionales,False,account.data_account_type_expenses,cl_chart_template_roesa
32002021,32002021,Costos No Operacionales - Gastos Administracion y Finanzas / Suscripciones,False,account.data_account_type_expenses,cl_chart_template_roesa
32002022,32002022,Costos No Operacionales - Gastos Administracion y Finanzas / Arriendo Las Mariposas,False,account.data_account_type_expenses,cl_chart_template_roesa
32002023,32002023,Costos No Operacionales - Gastos Administracion y Finanzas / Arriendo  B. Prat,False,account.data_account_type_expenses,cl_chart_template_roesa
32002024,32002024,Costos No Operacionales - Gastos Administracion y Finanzas / Arriendo León Vergara,False,account.data_account_type_expenses,cl_chart_template_roesa
32002025,32002025,Costos No Operacionales - Gastos Administracion y Finanzas / Arriendo Bajos de Jimenez,False,account.data_account_type_expenses,cl_chart_template_roesa
32002026,32002026,Costos No Operacionales - Gastos Administracion y Finanzas / Estacionamientos,False,account.data_account_type_expenses,cl_chart_template_roesa
32002027,32002027,Costos No Operacionales - Gastos Administracion y Finanzas / Reposición Daños,False,account.data_account_type_expenses,cl_chart_template_roesa
32002028,32002028,Costos No Operacionales - Gastos Administracion y Finanzas / Consumo Gas Servicios del Personal,False,account.data_account_type_expenses,cl_chart_template_roesa
32002029,32002029,Costos No Operacionales - Gastos Administracion y Finanzas / Transferencias Ejercicios Anteriores,False,account.data_account_type_expenses,cl_chart_template_roesa
32002030,32002030,Costos No Operacionales - Gastos Administracion y Finanzas / Tag,False,account.data_account_type_expenses,cl_chart_template_roesa
32002031,32002031,Costos No Operacionales - Gastos Administracion y Finanzas / Publicidad Ramos Varios,False,account.data_account_type_expenses,cl_chart_template_roesa
32002032,32002032,Costos No Operacionales - Gastos Administracion y Finanzas / Materiales de Imprenta,False,account.data_account_type_expenses,cl_chart_template_roesa
32002033,32002033,Costos No Operacionales - Gastos Administracion y Finanzas / Seguridad Instalaciones,False,account.data_account_type_expenses,cl_chart_template_roesa
32002034,32002034,Costos No Operacionales - Gastos Administracion y Finanzas / Asesorías y Mantención Informatica,False,account.data_account_type_expenses,cl_chart_template_roesa
32002035,32002035,Costos No Operacionales - Gastos Administracion y Finanzas / Gastos Legales Varios,False,account.data_account_type_expenses,cl_chart_template_roesa
32002036,32002036,Costos No Operacionales - Gastos Administracion y Finanzas / Asesorías y Consultorías Contables-Laborales,False,account.data_account_type_expenses,cl_chart_template_roesa
32002037,32002037,Costos No Operacionales - Gastos Administracion y Finanzas / Patentes Profesionales de Martilleros,False,account.data_account_type_expenses,cl_chart_template_roesa
32002038,32002038,Costos No Operacionales - Gastos Administracion y Finanzas / Aportes y Donaciones Menores,False,account.data_account_type_expenses,cl_chart_template_roesa
32002040,32002040,Costos No Operacionales - Gastos Administracion y Finanzas / Derechos y Gastos Aduaneros,False,account.data_account_type_expenses,cl_chart_template_roesa
32002041,32002041,Costos No Operacionales - Gastos Administracion y Finanzas / Marketing y Eventos Empresa,False,account.data_account_type_expenses,cl_chart_template_roesa
32002042,32002042,Costos No Operacionales - Gastos Administracion y Finanzas / Mermas Imptos-Transf.-Notarias-Inscripciones-Otros,False,account.data_account_type_expenses,cl_chart_template_roesa
32002043,32002043,Costos No Operacionales - Gastos Administracion y Finanzas / Arriendo Bodega Lo Ruiz,False,account.data_account_type_expenses,cl_chart_template_roesa
32002044,32002044,Costos No Operacionales - Gastos Administracion y Finanzas / Reposicion Gastos Registro Civil,False,account.data_account_type_expenses,cl_chart_template_roesa
32002045,32002045,Costos No Operacionales - Gastos Administracion y Finanzas / Reposicion Gasto Tag Clientes Autos,False,account.data_account_type_expenses,cl_chart_template_roesa
32002046,32002046,Costos No Operacionales - Gastos Administracion y Finanzas / Reposición Comisiones Ejercicios Anteriores,False,account.data_account_type_expenses,cl_chart_template_roesa
32002047,32002047,Costos No Operacionales - Gastos Administracion y Finanzas / Gastos Ejercios Anteriores,False,account.data_account_type_expenses,cl_chart_template_roesa
32002048,32002048,Costos No Operacionales - Gastos Administracion y Finanzas / Combustible Ramo Industrial,False,account.data_account_type_expenses,cl_chart_template_roesa
32002049,32002049,Costos No Operacionales - Gastos Administracion y Finanzas / Hospedaje Ramo Industrial,False,account.data_account_type_expenses,cl_chart_template_roesa
32002050,32002050,Costos No Operacionales - Gastos Administracion y Finanzas / Peajes y Traslados Ramo Industrial,False,account.data_account_type_expenses,cl_chart_template_roesa
32002051,32002051,Costos No Operacionales - Gastos Administracion y Finanzas / Colacion y Consumo Ramo Industrial,False,account.data_account_type_expenses,cl_chart_template_roesa
32002052,32002052,Costos No Operacionales - Gastos Administracion y Finanzas / Gastos Varios Ramo Industrial,False,account.data_account_type_expenses,cl_chart_template_roesa
32002053,32002053,Arriendo Bodega La Estrella,False,account.data_account_type_expenses,cl_chart_template_roesa
32002097,32002097,Costos No Operacionales - Gastos Administracion y Finanzas / Gastos Ramos Industriales,False,account.data_account_type_expenses,cl_chart_template_roesa
32002098,32002098,Costos No Operacionales - Gastos Administracion y Finanzas / Gastos Hites,False,account.data_account_type_expenses,cl_chart_template_roesa
32002099,32002099,Costos No Operacionales - Gastos Administracion y Finanzas / Gastos Menores,False,account.data_account_type_expenses,cl_chart_template_roesa
32003001,32003001,Costos No Operacionales - Mantencion y Hornato / Aseo y Hornato,False,account.data_account_type_expenses,cl_chart_template_roesa
32003002,32003002,Costos No Operacionales - Mantencion y Hornato / Materiales de Ferreteria,False,account.data_account_type_expenses,cl_chart_template_roesa
32003003,32003003,Costos No Operacionales - Mantencion y Hornato / Mantención y Reparación Vehículos,False,account.data_account_type_expenses,cl_chart_template_roesa
32003004,32003004,Costos No Operacionales - Mantencion y Hornato / Mantención Equipos y Maquinarias,False,account.data_account_type_expenses,cl_chart_template_roesa
32003005,32003005,Costos No Operacionales - Mantencion y Hornato / Mantención Instalaciones,False,account.data_account_type_expenses,cl_chart_template_roesa
32003006,32003006,Costos No Operacionales - Mantencion y Hornato / Mantención y Construcción Módulos,False,account.data_account_type_expenses,cl_chart_template_roesa
32003007,32003007,Costos No Operacionales - Mantencion y Hornato / Materiales y Accesorios para Bodegas,False,account.data_account_type_expenses,cl_chart_template_roesa
32003008,32003008,Costos No Operacionales - Mantencion y Hornato / Fletes Materiales y Accesorios Varios,False,account.data_account_type_expenses,cl_chart_template_roesa
32003009,32003009,Costos No Operacionales - Mantencion y Hornato / Mantencion Muebles y Equipos de Oficina,False,account.data_account_type_expenses,cl_chart_template_roesa
32003010,32003010,Costos No Operacionales - Mantencion y Hornato / Mantención y Reparación Grua Horquilla,False,account.data_account_type_expenses,cl_chart_template_roesa
32003011,32003011,Costos No Operacionales - Mantencion y Hornato / Gas Grua Horquilla,False,account.data_account_type_expenses,cl_chart_template_roesa
32003012,32003012,Mejoras Bajos de Jimenez 2893,False,account.data_account_type_expenses,cl_chart_template_roesa
32004001,32004001,Costos No Operacionales - Consumos Basicos / Consumos Electricos Casa Matriz,False,account.data_account_type_expenses,cl_chart_template_roesa
32004002,32004002,Costos No Operacionales - Consumos Basicos / Consumos Eléctricos Bodegas,False,account.data_account_type_expenses,cl_chart_template_roesa
32004003,32004003,Costos No Operacionales - Consumos Basicos / Consumos Agua Potable Casa Matriz,False,account.data_account_type_expenses,cl_chart_template_roesa
32004004,32004004,Costos No Operacionales - Consumos Basicos / Comunicaciones Fijas,False,account.data_account_type_expenses,cl_chart_template_roesa
32004005,32004005,Costos No Operacionales - Consumos Basicos / Comunicaciones Móviles,False,account.data_account_type_expenses,cl_chart_template_roesa
32004006,32004006,Costos No Operacionales - Consumos Basicos / Comunicaciones y Otros Internet,False,account.data_account_type_expenses,cl_chart_template_roesa
32004007,32004007,Costos No Operacionales - Consumos Basicos / Comunicaciones Nacionales,False,account.data_account_type_expenses,cl_chart_template_roesa
32004008,32004008,Costos No Operacionales - Consumos Basicos / Consumo Agua Potable Bodegas,False,account.data_account_type_expenses,cl_chart_template_roesa
32002039,32002039,Operaciones Facturación Electrónica,False,account.data_account_type_expenses,cl_chart_template_roesa
32005001,32005001,Costos No Operacionales - Impuestos-Intereses / Multas,False,account.data_account_type_expenses,cl_chart_template_roesa
32005002,32005002,Costos No Operacionales - Impuestos-Intereses / Intereses Pagados,False,account.data_account_type_expenses,cl_chart_template_roesa
32005003,32005003,Costos No Operacionales - Impuestos-Intereses / Cargos Bancarios,False,account.data_account_type_expenses,cl_chart_template_roesa
32005004,32005004,Costos No Operacionales - Impuestos-Intereses / Intereses Hipotecarios,False,account.data_account_type_expenses,cl_chart_template_roesa
32005005,32005005,Costos No Operacionales - Impuestos-Intereses / Contribuciones,False,account.data_account_type_expenses,cl_chart_template_roesa
32005006,32005006,Costos No Operacionales - Impuestos-Intereses / Impuesto a la Renta,False,account.data_account_type_expenses,cl_chart_template_roesa
32005007,32005007,Costos No Operacionales - Impuestos-Intereses / Corrección Monetaria (Perdida),False,account.data_account_type_expenses,cl_chart_template_roesa
32005008,32005008,Costos No Operacionales - Impuestos-Intereses / Depreciaciones,False,account.data_account_type_expenses,cl_chart_template_roesa
41001001,41001001,Ingresos Operacionales - Ingresos de Explotacion / Comisión Martillo Autos,False,account.data_account_type_revenue,cl_chart_template_roesa
41001002,41001002,Ingresos Operacionales - Ingresos de Explotacion / Comisión Martillo Varios,False,account.data_account_type_revenue,cl_chart_template_roesa
41001003,41001003,Ingresos Operacionales - Ingresos de Explotacion / Comisión Financiera,False,account.data_account_type_revenue,cl_chart_template_roesa
41001004,41001004,Ingresos Operacionales - Ingresos de Explotacion / Comisión Bodegaje,False,account.data_account_type_revenue,cl_chart_template_roesa
41001005,41001005,Ingresos Operacionales - Ingresos de Explotacion / Comisión Administrativa,False,account.data_account_type_revenue,cl_chart_template_roesa
41001006,41001006,Ingresos Operacionales - Ingresos de Explotacion / Transaccion Venta Rtes Autos,False,account.data_account_type_revenue,cl_chart_template_roesa
41001007,41001007,Ingresos Operacionales - Ingresos de Explotacion / Transaccion Venta Rtes Varios,False,account.data_account_type_revenue,cl_chart_template_roesa
41001008,41001008,Ingresos Operacionales - Ingresos de Explotacion / Ganancias Transaccionales del Ejercicio,False,account.data_account_type_revenue,cl_chart_template_roesa
41001009,41001009,Ingresos Operacionales - Ingresos de Explotacion / Comision Martillo Industrial,False,account.data_account_type_revenue,cl_chart_template_roesa
41001010,41001010,Ingresos Operacionales - Ingresos de Explotacion / Transacción Venta Rtes Industriales,False,account.data_account_type_revenue,cl_chart_template_roesa
42001001,42001001,Ingresos No Operacionales - Ingresos de Gestion por Recuperar / Fletes  Autos dentro de Santiago Recuperados,False,account.data_account_type_other_income,cl_chart_template_roesa
42001002,42001002,Ingresos No Operacionales - Ingresos de Gestion por Recuperar / Fletes Ramos Varios Recuperados,False,account.data_account_type_other_income,cl_chart_template_roesa
42001003,42001003,Ingresos No Operacionales - Ingresos de Gestion por Recuperar / Gruas Horquilla Autos Recuperados,False,account.data_account_type_other_income,cl_chart_template_roesa
42001004,42001004,Ingresos No Operacionales - Ingresos de Gestion por Recuperar / Grua Horquilla Ramos  Varios Recuperados,False,account.data_account_type_other_income,cl_chart_template_roesa
42001005,42001005,Ingresos No Operacionales - Ingresos de Gestion por Recuperar / Publicidad  Autos  Recuperados,False,account.data_account_type_other_income,cl_chart_template_roesa
42001006,42001006,Ingresos No Operacionales - Ingresos de Gestion por Recuperar / Publicidad Remates Ramos  Varios Recuperados,False,account.data_account_type_other_income,cl_chart_template_roesa
42001007,42001007,Ingresos No Operacionales - Ingresos de Gestion por Recuperar / Aparcadero Vehículo Recuperados,False,account.data_account_type_other_income,cl_chart_template_roesa
42001008,42001008,Ingresos No Operacionales - Ingresos de Gestion por Recuperar / Ingresos por Gestión de Transferencias,False,account.data_account_type_other_income,cl_chart_template_roesa
42001009,42001009,Ingresos No Operacionales - Ingresos de Gestion por Recuperar / Ingresos Garantías no Usadas,False,account.data_account_type_other_income,cl_chart_template_roesa
42001010,42001010,Ingresos No Operacionales - Ingresos de Gestion por Recuperar / Grua Horquilla Aparcadero  Recuperados,False,account.data_account_type_other_income,cl_chart_template_roesa
42001011,42001011,Ingresos No Operacionales - Ingresos de Gestion por Recuperar / Otros Ingresos Varios Recuperados,False,account.data_account_type_other_income,cl_chart_template_roesa
42001012,42001012,Ingresos No Operacionales - Ingresos de Gestion por Recuperar / Fletes Autos entre Bodegas Recuperados,False,account.data_account_type_other_income,cl_chart_template_roesa
42001013,42001013,Ingresos No Operacionales - Ingresos de Gestion por Recuperar / Fletes Autos desde Regiones Recuperados,False,account.data_account_type_other_income,cl_chart_template_roesa
42001014,42001014,Ingresos No Operacionales - Ingresos de Gestion por Recuperar / Fletes Ramos Varios desde Regiones Recuperados,False,account.data_account_type_other_income,cl_chart_template_roesa
42001015,42001015,Ingresos No Operacionales - Ingresos de Gestion por Recuperar / Fletes Ramos Varios entre Bodegas Recuperados,False,account.data_account_type_other_income,cl_chart_template_roesa
42001016,42001016,Ingresos No Operacionales - Ingresos de Gestion por Recuperar / Publicidad Ramos Industriales Recuperados,False,account.data_account_type_other_income,cl_chart_template_roesa
42001017,42001017,Ingresos No Operacionales - Ingresos de Gestion por Recuperar / Prose-Chile SPA Gastos Recuperados,False,account.data_account_type_other_income,cl_chart_template_roesa
42001018,42001018,Ingresos No Operacionales - Ingresos de Gestion por Recuperar / No Ocupar,False,account.data_account_type_other_income,cl_chart_template_roesa
42001019,42001019,Ingresos No Operacionales - Ingresos de Gestion por Recuperar / Grua Horquilla Autos  (Regiones),False,account.data_account_type_other_income,cl_chart_template_roesa
42001020,42001020,Ingresos No Operacionales - Ingresos de Gestion por Recuperar / Otros Ingresos Ramos Industriales Recuperados,False,account.data_account_type_other_income,cl_chart_template_roesa
42003001,42003001,Ingresos No Operacionales - Otros Ingresos / Intereses Ganados (FFMM),False,account.data_account_type_other_income,cl_chart_template_roesa
42003002,42003002,Ingresos No Operacionales - Otros Ingresos / Ventas Activo Fijo,False,account.data_account_type_other_income,cl_chart_template_roesa
42003003,42003003,Ingresos No Operacionales - Otros Ingresos / Corrección Monetaria (Ganancia),False,account.data_account_type_other_income,cl_chart_template_roesa
42003004,42003004,Ingresos No Operacionales - Otros Ingresos / Otros Ingresos ,False,account.data_account_type_other_income,cl_chart_template_roesa
42003005,42003005,Ingresos No Operacionales - Otros Ingresos / Créditos Impuesto a la Renta 1º Categoría,False,account.data_account_type_other_income,cl_chart_template_roesa
42003006,42003006,Ingresos No Operacionales - Otros Ingresos / Recuperación Daño Patrimonial,False,account.data_account_type_other_income,cl_chart_template_roesa
